FinancialYear,HBR,HBRQF,AgeGroup,Sex,Dataset,DatasetQF,DischargeCount,DischargeRates,DischargeRatesQF,PatientsCount,PatientsRates,PatientRatesQF
2021/22,RA2704, ,18-24 years,Female,SMR04, ,10,,:,5,,:
2021/22,RA2704, ,25-39 years,Male,SMR04, ,35,,:,30,,:
2021/22,RA2704, ,25-39 years,Female,SMR04, ,15,,:,10,,:
2021/22,RA2704, ,40-64 years,Male,SMR04, ,55,,:,45,,:
2021/22,RA2704, ,40-64 years,Female,SMR04, ,25,,:,15,,:
2021/22,RA2704, ,65plus years,Male,SMR04, ,5,,:,5,,:
2021/22,RA2704, ,65plus years,Female,SMR04, ,10,,:,5,,:
2021/22,RA2703, ,0-17 years,Male,SMR04, ,0,,:,0,,:
2021/22,RA2703, ,0-17 years,Female,SMR04, ,0,,:,0,,:
2021/22,RA2703, ,18-24 years,Male,SMR04, ,0,,:,0,,:
2021/22,RA2703, ,18-24 years,Female,SMR04, ,0,,:,0,,:
2021/22,RA2703, ,25-39 years,Male,SMR04, ,0,,:,0,,:
2021/22,RA2703, ,25-39 years,Female,SMR04, ,0,,:,0,,:
2021/22,RA2703, ,40-64 years,Male,SMR04, ,5,,:,0,,:
2021/22,RA2703, ,40-64 years,Female,SMR04, ,0,,:,0,,:
2021/22,RA2703, ,65plus years,Male,SMR04, ,0,,:,0,,:
2021/22,RA2703, ,65plus years,Female,SMR04, ,0,,:,0,,:
2022/23,S08000015, ,0-17 years,Male,SMR04, ,0,0, ,0,0, 
2022/23,S08000015, ,0-17 years,Female,SMR04, ,20,61.65, ,15,46.24, 
2022/23,S08000015, ,18-24 years,Male,SMR04, ,35,274.23, ,20,156.7, 
2022/23,S08000015, ,18-24 years,Female,SMR04, ,30,249.11, ,25,207.59, 
2022/23,S08000015, ,25-39 years,Male,SMR04, ,145,512.44, ,100,353.41, 
2022/23,S08000015, ,25-39 years,Female,SMR04, ,75,243.19, ,60,194.55, 
2022/23,S08000015, ,40-64 years,Male,SMR04, ,195,321.37, ,150,247.21, 
2022/23,S08000015, ,40-64 years,Female,SMR04, ,180,269.19, ,150,224.33, 
2022/23,S08000015, ,65plus years,Male,SMR04, ,80,200.92, ,70,175.81, 
2022/23,S08000015, ,65plus years,Female,SMR04, ,95,199.24, ,75,157.29, 
2022/23,S08000016, ,0-17 years,Male,SMR04, ,0,0, ,0,0, 
2022/23,S08000016, ,0-17 years,Female,SMR04, ,20,198.53, ,10,99.27, 
2022/23,S08000016, ,18-24 years,Male,SMR04, ,10,281.14, ,5,140.57, 
2022/23,S08000016, ,18-24 years,Female,SMR04, ,20,597.55, ,15,448.16, 
2022/23,S08000016, ,25-39 years,Male,SMR04, ,45,556.93, ,30,371.29, 
2022/23,S08000016, ,25-39 years,Female,SMR04, ,35,397.1, ,25,283.64, 
2022/23,S08000016, ,40-64 years,Male,SMR04, ,115,577.45, ,70,351.49, 
2022/23,S08000016, ,40-64 years,Female,SMR04, ,65,301.86, ,45,208.98, 
2022/23,S08000016, ,65plus years,Male,SMR04, ,45,309.24, ,30,206.16, 
2022/23,S08000016, ,65plus years,Female,SMR04, ,70,428.34, ,40,244.77, 
2022/23,S08000017, ,0-17 years,Male,SMR04, ,0,0, ,0,0, 
2022/23,S08000017, ,0-17 years,Female,SMR04, ,5,40.46, ,5,40.46, 
2022/23,S08000017, ,18-24 years,Male,SMR04, ,30,674.92, ,15,337.46, 
2022/23,S08000017, ,18-24 years,Female,SMR04, ,45,1089.32, ,15,363.11, 
2022/23,S08000017, ,25-39 years,Male,SMR04, ,80,769.75, ,55,529.2, 
2022/23,S08000017, ,25-39 years,Female,SMR04, ,85,754.88, ,45,399.64, 
2022/23,S08000017, ,40-64 years,Male,SMR04, ,115,476.88, ,75,311.01, 
2022/23,S08000017, ,40-64 years,Female,SMR04, ,150,568.35, ,70,265.23, 
2022/23,S08000017, ,65plus years,Male,SMR04, ,80,429.14, ,50,268.21, 
2022/23,S08000017, ,65plus years,Female,SMR04, ,90,425.81, ,60,283.88, 
2022/23,S08000019, ,0-17 years,Male,SMR04, ,5,16.98, ,5,16.98, 
2022/23,S08000019, ,0-17 years,Female,SMR04, ,10,35.97, ,5,17.98, 
2022/23,S08000019, ,18-24 years,Male,SMR04, ,70,557.01, ,35,278.51, 
2022/23,S08000019, ,18-24 years,Female,SMR04, ,30,238.3, ,20,158.87, 
2022/23,S08000019, ,25-39 years,Male,SMR04, ,130,504.01, ,80,310.16, 
2022/23,S08000019, ,25-39 years,Female,SMR04, ,120,435.22, ,85,308.28, 
2022/23,S08000019, ,40-64 years,Male,SMR04, ,175,340.94, ,110,214.31, 
2022/23,S08000019, ,40-64 years,Female,SMR04, ,170,311.06, ,110,201.28, 
2022/23,S08000019, ,65plus years,Male,SMR04, ,150,541.44, ,105,379.01, 
2022/23,S08000019, ,65plus years,Female,SMR04, ,185,554.74, ,125,374.82, 
2022/23,S08000020, ,0-17 years,Male,SMR04, ,5,8.74, ,5,8.74, 
2022/23,S08000020, ,0-17 years,Female,SMR04, ,15,27.52, ,10,18.35, 
2022/23,S08000020, ,18-24 years,Male,SMR04, ,60,251.87, ,35,146.92, 
2022/23,S08000020, ,18-24 years,Female,SMR04, ,65,273.68, ,45,189.47, 
2022/23,S08000020, ,25-39 years,Male,SMR04, ,205,376.33, ,130,238.65, 
2022/23,S08000020, ,25-39 years,Female,SMR04, ,170,301.55, ,110,195.12, 
2022/23,S08000020, ,40-64 years,Male,SMR04, ,290,300.48, ,180,186.51, 
2022/23,S08000020, ,40-64 years,Female,SMR04, ,245,245.84, ,170,170.58, 
2022/23,S08000020, ,65plus years,Male,SMR04, ,225,418.02, ,140,260.1, 
2022/23,S08000020, ,65plus years,Female,SMR04, ,195,313.76, ,155,249.4, 
2022/23,S08000022, ,0-17 years,Male,SMR04, ,0,0, ,0,0, 
2022/23,S08000022, ,0-17 years,Female,SMR04, ,20,72.65, ,20,72.65, 
2022/23,S08000022, ,18-24 years,Male,SMR04, ,30,269.93, ,25,224.94, 
2022/23,S08000022, ,18-24 years,Female,SMR04, ,30,331.13, ,25,275.94, 
2022/23,S08000022, ,25-39 years,Male,SMR04, ,85,327.64, ,65,250.55, 
2022/23,S08000022, ,25-39 years,Female,SMR04, ,65,250.84, ,50,192.95, 
2022/23,S08000022, ,40-64 years,Male,SMR04, ,170,303.98, ,125,223.52, 
2022/23,S08000022, ,40-64 years,Female,SMR04, ,115,193.48, ,80,134.6, 
2022/23,S08000022, ,65plus years,Male,SMR04, ,75,201.61, ,55,147.85, 
2022/23,S08000022, ,65plus years,Female,SMR04, ,65,152.96, ,55,129.43, 
2022/23,S08000024, ,0-17 years,Male,SMR04, ,15,17.65, ,10,11.77, 
2022/23,S08000024, ,0-17 years,Female,SMR04, ,65,80.85, ,40,49.76, 
2022/23,S08000024, ,18-24 years,Male,SMR04, ,140,317.97, ,90,204.41, 
2022/23,S08000024, ,18-24 years,Female,SMR04, ,130,263.91, ,85,172.55, 
2022/23,S08000024, ,25-39 years,Male,SMR04, ,475,493.33, ,305,316.77, 
2022/23,S08000024, ,25-39 years,Female,SMR04, ,325,316.5, ,205,199.64, 
2022/23,S08000024, ,40-64 years,Male,SMR04, ,690,483.88, ,465,326.09, 
2022/23,S08000024, ,40-64 years,Female,SMR04, ,710,476.68, ,390,261.84, 
2022/23,S08000024, ,65plus years,Male,SMR04, ,310,439.11, ,235,332.87, 
2022/23,S08000024, ,65plus years,Female,SMR04, ,375,435.92, ,250,290.61, 
2022/23,S08000025, ,0-17 years,Male,SMR04, ,0,0, ,0,0, 
2022/23,S08000025, ,0-17 years,Female,SMR04, ,5,262.33, ,0,0, 
2022/23,S08000025, ,18-24 years,Male,SMR04, ,0,0, ,0,0, 
2022/23,S08000025, ,18-24 years,Female,SMR04, ,0,0, ,0,0, 
2022/23,S08000025, ,25-39 years,Male,SMR04, ,10,564.65, ,5,282.33, 
2022/23,S08000025, ,25-39 years,Female,SMR04, ,0,0, ,0,0, 
2022/23,S08000025, ,40-64 years,Male,SMR04, ,5,133.37, ,0,0, 
2022/23,S08000025, ,40-64 years,Female,SMR04, ,5,124.94, ,5,124.94, 
2022/23,S08000025, ,65plus years,Male,SMR04, ,0,0, ,0,0, 
2022/23,S08000025, ,65plus years,Female,SMR04, ,5,172.29, ,0,0, 
2022/23,S08000026, ,0-17 years,Male,SMR04, ,0,0, ,0,0, 
2022/23,S08000026, ,0-17 years,Female,SMR04, ,0,0, ,0,0, 
2022/23,S08000026, ,18-24 years,Male,SMR04, ,0,0, ,0,0, 
2022/23,S08000026, ,18-24 years,Female,SMR04, ,0,0, ,0,0, 
2022/23,S08000026, ,25-39 years,Male,SMR04, ,5,248.76, ,5,248.76, 
2022/23,S08000026, ,25-39 years,Female,SMR04, ,5,256.81, ,5,256.81, 
2022/23,S08000026, ,40-64 years,Male,SMR04, ,5,128.04, ,5,128.04, 
2022/23,S08000026, ,40-64 years,Female,SMR04, ,0,0, ,0,0, 
2022/23,S08000026, ,65plus years,Male,SMR04, ,0,0, ,0,0, 
2022/23,S08000026, ,65plus years,Female,SMR04, ,0,0, ,0,0, 
2022/23,S08000028, ,0-17 years,Male,SMR04, ,0,0, ,0,0, 
2022/23,S08000028, ,0-17 years,Female,SMR04, ,0,0, ,0,0, 
2022/23,S08000028, ,18-24 years,Male,SMR04, ,0,0, ,0,0, 
2022/23,S08000028, ,18-24 years,Female,SMR04, ,10,1536.1, ,5,768.05, 
2022/23,S08000028, ,25-39 years,Male,SMR04, ,10,544.07, ,10,544.07, 
2022/23,S08000028, ,25-39 years,Female,SMR04, ,10,542.59, ,5,271.3, 
2022/23,S08000028, ,40-64 years,Male,SMR04, ,20,417.54, ,15,313.15, 
2022/23,S08000028, ,40-64 years,Female,SMR04, ,15,311.53, ,5,103.84, 
2022/23,S08000028, ,65plus years,Male,SMR04, ,5,153.89, ,5,153.89, 
2022/23,S08000028, ,65plus years,Female,SMR04, ,10,267.45, ,5,133.73, 
2022/23,S08000029, ,0-17 years,Male,SMR04, ,5,14, ,5,14, 
2022/23,S08000029, ,0-17 years,Female,SMR04, ,25,73.81, ,10,29.52, 
2022/23,S08000029, ,18-24 years,Male,SMR04, ,65,408.57, ,30,188.57, 
2022/23,S08000029, ,18-24 years,Female,SMR04, ,45,279.68, ,30,186.45, 
2022/23,S08000029, ,25-39 years,Male,SMR04, ,160,523.2, ,100,327, 
2022/23,S08000029, ,25-39 years,Female,SMR04, ,210,638.2, ,120,364.69, 
2022/23,S08000029, ,40-64 years,Male,SMR04, ,240,394.7, ,170,279.58, 
2022/23,S08000029, ,40-64 years,Female,SMR04, ,225,345.97, ,140,215.27, 
2022/23,S08000029, ,65plus years,Male,SMR04, ,170,463.76, ,110,300.08, 
2022/23,S08000029, ,65plus years,Female,SMR04, ,215,490.45, ,120,273.74, 
2022/23,S08000030, ,0-17 years,Male,SMR04, ,10,26.11, ,10,26.11, 
2022/23,S08000030, ,0-17 years,Female,SMR04, ,20,55.27, ,15,41.45, 
2022/23,S08000030, ,18-24 years,Male,SMR04, ,60,329.6, ,40,219.73, 
2022/23,S08000030, ,18-24 years,Female,SMR04, ,75,414.11, ,50,276.08, 
2022/23,S08000030, ,25-39 years,Male,SMR04, ,230,636.15, ,160,442.54, 
2022/23,S08000030, ,25-39 years,Female,SMR04, ,170,449.93, ,115,304.36, 
2022/23,S08000030, ,40-64 years,Male,SMR04, ,335,508.05, ,275,417.06, 
2022/23,S08000030, ,40-64 years,Female,SMR04, ,280,397.44, ,220,312.27, 
2022/23,S08000030, ,65plus years,Male,SMR04, ,170,397.61, ,135,315.75, 
2022/23,S08000030, ,65plus years,Female,SMR04, ,185,367.14, ,150,297.68, 
2022/23,S08000031, ,0-17 years,Male,SMR04, ,15,13.59, ,10,9.06, 
2022/23,S08000031, ,0-17 years,Female,SMR04, ,115,109.35, ,40,38.03, 
2022/23,S08000031, ,18-24 years,Male,SMR04, ,205,354.62, ,115,198.93, 
2022/23,S08000031, ,18-24 years,Female,SMR04, ,320,546.53, ,110,187.87, 
2022/23,S08000031, ,25-39 years,Male,SMR04, ,710,557.56, ,435,341.61, 
2022/23,S08000031, ,25-39 years,Female,SMR04, ,680,520.24, ,355,271.6, 
2022/23,S08000031, ,40-64 years,Male,SMR04, ,1090,586.82, ,700,376.86, 
2022/23,S08000031, ,40-64 years,Female,SMR04, ,900,457.16, ,555,281.91, 
2022/23,S08000031, ,65plus years,Male,SMR04, ,535,584.07, ,310,338.44, 
2022/23,S08000031, ,65plus years,Female,SMR04, ,490,425.82, ,315,273.74, 
2022/23,S08000032, ,0-17 years,Male,SMR04, ,15,22.49, ,10,14.99, 
2022/23,S08000032, ,0-17 years,Female,SMR04, ,85,133.81, ,30,47.23, 
2022/23,S08000032, ,18-24 years,Male,SMR04, ,70,269.07, ,45,172.97, 
2022/23,S08000032, ,18-24 years,Female,SMR04, ,85,337.66, ,55,218.49, 
2022/23,S08000032, ,25-39 years,Male,SMR04, ,260,432.2, ,195,324.15, 
2022/23,S08000032, ,25-39 years,Female,SMR04, ,225,351.99, ,150,234.66, 
2022/23,S08000032, ,40-64 years,Male,SMR04, ,350,307.45, ,250,219.6, 
2022/23,S08000032, ,40-64 years,Female,SMR04, ,330,272.7, ,215,177.67, 
2022/23,S08000032, ,65plus years,Male,SMR04, ,180,313.86, ,140,244.12, 
2022/23,S08000032, ,65plus years,Female,SMR04, ,195,275.86, ,150,212.2, 
2022/23,RA2702, ,0-17 years,Male,SMR04, ,0,,:,0,,:
2022/23,RA2702, ,0-17 years,Female,SMR04, ,0,,:,0,,:
2022/23,RA2702, ,18-24 years,Male,SMR04, ,5,,:,5,,:
2022/23,RA2702, ,18-24 years,Female,SMR04, ,20,,:,15,,:
2022/23,RA2702, ,25-39 years,Male,SMR04, ,25,,:,20,,:
2022/23,RA2702, ,25-39 years,Female,SMR04, ,45,,:,35,,:
2022/23,RA2702, ,40-64 years,Male,SMR04, ,45,,:,40,,:
2022/23,RA2702, ,40-64 years,Female,SMR04, ,40,,:,30,,:
2022/23,RA2702, ,65plus years,Male,SMR04, ,10,,:,10,,:
2022/23,RA2702, ,65plus years,Female,SMR04, ,10,,:,5,,:
2022/23,RA2701, ,0-17 years,Male,SMR04, ,0,,:,0,,:
2022/23,RA2701, ,0-17 years,Female,SMR04, ,0,,:,0,,:
2022/23,RA2701, ,18-24 years,Male,SMR04, ,0,,:,0,,:
2022/23,RA2701, ,18-24 years,Female,SMR04, ,0,,:,0,,:
2022/23,RA2701, ,25-39 years,Male,SMR04, ,10,,:,10,,:
2022/23,RA2701, ,25-39 years,Female,SMR04, ,0,,:,0,,:
2022/23,RA2701, ,40-64 years,Male,SMR04, ,20,,:,15,,:
2022/23,RA2701, ,40-64 years,Female,SMR04, ,5,,:,5,,:
2022/23,RA2701, ,65plus years,Male,SMR04, ,0,,:,0,,:
2022/23,RA2701, ,65plus years,Female,SMR04, ,0,,:,0,,:
2022/23,RA2704, ,0-17 years,Male,SMR04, ,0,,:,0,,:
2022/23,RA2704, ,0-17 years,Female,SMR04, ,0,,:,0,,:
2022/23,RA2704, ,18-24 years,Male,SMR04, ,5,,:,5,,:
2022/23,RA2704, ,18-24 years,Female,SMR04, ,0,,:,0,,:
2022/23,RA2704, ,25-39 years,Male,SMR04, ,30,,:,20,,:
2022/23,RA2704, ,25-39 years,Female,SMR04, ,15,,:,10,,:
2022/23,RA2704, ,40-64 years,Male,SMR04, ,30,,:,20,,:
2022/23,RA2704, ,40-64 years,Female,SMR04, ,15,,:,15,,:
2022/23,RA2704, ,65plus years,Male,SMR04, ,5,,:,5,,:
2022/23,RA2704, ,65plus years,Female,SMR04, ,5,,:,5,,:
2022/23,RA2703, ,0-17 years,Male,SMR04, ,0,,:,0,,:
2022/23,RA2703, ,0-17 years,Female,SMR04, ,0,,:,0,,:
2022/23,RA2703, ,18-24 years,Male,SMR04, ,0,,:,0,,:
2022/23,RA2703, ,18-24 years,Female,SMR04, ,5,,:,0,,:
2022/23,RA2703, ,25-39 years,Male,SMR04, ,0,,:,0,,:
2022/23,RA2703, ,25-39 years,Female,SMR04, ,0,,:,0,,:
2022/23,RA2703, ,40-64 years,Male,SMR04, ,5,,:,0,,:
2022/23,RA2703, ,40-64 years,Female,SMR04, ,0,,:,0,,:
2022/23,RA2703, ,65plus years,Male,SMR04, ,5,,:,0,,:
2022/23,RA2703, ,65plus years,Female,SMR04, ,0,,:,0,,:
2023/24,S08000015, ,0-17 years,Male,SMR04, ,5,14.74, ,5,14.74, 
2023/24,S08000015, ,0-17 years,Female,SMR04, ,10,30.94, ,5,15.47, 
2023/24,S08000015, ,18-24 years,Male,SMR04, ,30,234.23, ,25,195.19, 
2023/24,S08000015, ,18-24 years,Female,SMR04, ,20,166.15, ,15,124.62, 
2023/24,S08000015, ,25-39 years,Male,SMR04, ,130,457.31, ,100,351.78, 
2023/24,S08000015, ,25-39 years,Female,SMR04, ,85,275.07, ,70,226.53, 
2023/24,S08000015, ,40-64 years,Male,SMR04, ,220,364.5, ,170,281.66, 
2023/24,S08000015, ,40-64 years,Female,SMR04, ,160,240.65, ,120,180.49, 
2023/24,S08000015, ,65plus years,Male,SMR04, ,80,197.49, ,70,172.81, 
2023/24,S08000015, ,65plus years,Female,SMR04, ,65,134.34, ,55,113.68, 
2023/24,S08000016, ,0-17 years,Male,SMR04, ,0,0, ,0,0, 
2023/24,S08000016, ,0-17 years,Female,SMR04, ,15,150.78, ,5,50.26, 
2023/24,S08000016, ,18-24 years,Male,SMR04, ,10,272.63, ,5,136.31, 
2023/24,S08000016, ,18-24 years,Female,SMR04, ,20,592.59, ,15,444.44, 
2023/24,S08000016, ,25-39 years,Male,SMR04, ,40,501.44, ,30,376.08, 
2023/24,S08000016, ,25-39 years,Female,SMR04, ,45,520.77, ,35,405.05, 
2023/24,S08000016, ,40-64 years,Male,SMR04, ,100,508.21, ,65,330.33, 
2023/24,S08000016, ,40-64 years,Female,SMR04, ,75,350.66, ,55,257.15, 
2023/24,S08000016, ,65plus years,Male,SMR04, ,45,304.3, ,25,169.06, 
2023/24,S08000016, ,65plus years,Female,SMR04, ,45,269.93, ,30,179.95, 
2023/24,S08000017, ,0-17 years,Male,SMR04, ,5,38.81, ,0,0, 
2023/24,S08000017, ,0-17 years,Female,SMR04, ,5,40.79, ,5,40.79, 
2023/24,S08000017, ,18-24 years,Male,SMR04, ,20,448.03, ,10,224.01, 
2023/24,S08000017, ,18-24 years,Female,SMR04, ,20,493.46, ,10,246.73, 
2023/24,S08000017, ,25-39 years,Male,SMR04, ,95,912.93, ,55,528.54, 
2023/24,S08000017, ,25-39 years,Female,SMR04, ,95,843.77, ,45,399.68, 
2023/24,S08000017, ,40-64 years,Male,SMR04, ,95,398.26, ,70,293.45, 
2023/24,S08000017, ,40-64 years,Female,SMR04, ,160,610.38, ,70,267.04, 
2023/24,S08000017, ,65plus years,Male,SMR04, ,100,529.3, ,65,344.04, 
2023/24,S08000017, ,65plus years,Female,SMR04, ,95,444.22, ,60,280.56, 
2023/24,S08000019, ,0-17 years,Male,SMR04, ,10,33.94, ,5,16.97, 
2023/24,S08000019, ,0-17 years,Female,SMR04, ,20,71.93, ,10,35.96, 
2023/24,S08000019, ,18-24 years,Male,SMR04, ,40,313.28, ,25,195.8, 
2023/24,S08000019, ,18-24 years,Female,SMR04, ,40,315.78, ,25,197.36, 
2023/24,S08000019, ,25-39 years,Male,SMR04, ,135,516.51, ,95,363.47, 
2023/24,S08000019, ,25-39 years,Female,SMR04, ,110,397.53, ,75,271.04, 
2023/24,S08000019, ,40-64 years,Male,SMR04, ,220,431.14, ,135,264.57, 
2023/24,S08000019, ,40-64 years,Female,SMR04, ,155,283.49, ,110,201.19, 
2023/24,S08000019, ,65plus years,Male,SMR04, ,140,497.49, ,90,319.82, 
2023/24,S08000019, ,65plus years,Female,SMR04, ,155,459.19, ,100,296.25, 
2023/24,S08000020, ,0-17 years,Male,SMR04, ,5,8.6, ,5,8.6, 
2023/24,S08000020, ,0-17 years,Female,SMR04, ,5,9.06, ,5,9.06, 
2023/24,S08000020, ,18-24 years,Male,SMR04, ,55,231.78, ,40,168.57, 
2023/24,S08000020, ,18-24 years,Female,SMR04, ,55,236.12, ,35,150.26, 
2023/24,S08000020, ,25-39 years,Male,SMR04, ,190,347.88, ,120,219.72, 
2023/24,S08000020, ,25-39 years,Female,SMR04, ,165,290.89, ,90,158.67, 
2023/24,S08000020, ,40-64 years,Male,SMR04, ,330,341.52, ,190,196.63, 
2023/24,S08000020, ,40-64 years,Female,SMR04, ,225,224.97, ,140,139.98, 
2023/24,S08000020, ,65plus years,Male,SMR04, ,220,399.25, ,135,245, 
2023/24,S08000020, ,65plus years,Female,SMR04, ,140,221.29, ,115,181.77, 
2023/24,S08000022, ,0-17 years,Male,SMR04, ,5,17.27, ,5,17.27, 
2023/24,S08000022, ,0-17 years,Female,SMR04, ,15,54.89, ,10,36.6, 
2023/24,S08000022, ,18-24 years,Male,SMR04, ,15,135.51, ,10,90.34, 
2023/24,S08000022, ,18-24 years,Female,SMR04, ,20,221.31, ,10,110.66, 
2023/24,S08000022, ,25-39 years,Male,SMR04, ,105,403.92, ,70,269.28, 
2023/24,S08000022, ,25-39 years,Female,SMR04, ,75,290.98, ,45,174.59, 
2023/24,S08000022, ,40-64 years,Male,SMR04, ,175,314.36, ,120,215.56, 
2023/24,S08000022, ,40-64 years,Female,SMR04, ,130,219.68, ,100,168.99, 
2023/24,S08000022, ,65plus years,Male,SMR04, ,55,145.17, ,35,92.38, 
2023/24,S08000022, ,65plus years,Female,SMR04, ,50,115.58, ,40,92.47, 
2023/24,S08000024, ,0-17 years,Male,SMR04, ,20,23.27, ,15,17.45, 
2023/24,S08000024, ,0-17 years,Female,SMR04, ,45,55.19, ,30,36.79, 
2023/24,S08000024, ,18-24 years,Male,SMR04, ,140,312.46, ,80,178.55, 
2023/24,S08000024, ,18-24 years,Female,SMR04, ,120,238.71, ,75,149.19, 
2023/24,S08000024, ,25-39 years,Male,SMR04, ,375,380.43, ,265,268.84, 
2023/24,S08000024, ,25-39 years,Female,SMR04, ,310,293.77, ,215,203.75, 
2023/24,S08000024, ,40-64 years,Male,SMR04, ,645,450.59, ,450,314.36, 
2023/24,S08000024, ,40-64 years,Female,SMR04, ,590,394, ,345,230.39, 
2023/24,S08000024, ,65plus years,Male,SMR04, ,290,403.43, ,205,285.19, 
2023/24,S08000024, ,65plus years,Female,SMR04, ,315,359.51, ,225,256.79, 
2023/24,S08000025, ,0-17 years,Male,SMR04, ,0,0, ,0,0, 
2023/24,S08000025, ,0-17 years,Female,SMR04, ,0,0, ,0,0, 
2023/24,S08000025, ,18-24 years,Male,SMR04, ,0,0, ,0,0, 
2023/24,S08000025, ,18-24 years,Female,SMR04, ,0,0, ,0,0, 
2023/24,S08000025, ,25-39 years,Male,SMR04, ,5,284.41, ,5,284.41, 
2023/24,S08000025, ,25-39 years,Female,SMR04, ,5,277.01, ,5,277.01, 
2023/24,S08000025, ,40-64 years,Male,SMR04, ,5,133.9, ,5,133.9, 
2023/24,S08000025, ,40-64 years,Female,SMR04, ,5,125.22, ,5,125.22, 
2023/24,S08000025, ,65plus years,Male,SMR04, ,0,0, ,0,0, 
2023/24,S08000025, ,65plus years,Female,SMR04, ,5,170.36, ,0,0, 
2023/24,S08000026, ,0-17 years,Male,SMR04, ,0,0, ,0,0, 
2023/24,S08000026, ,0-17 years,Female,SMR04, ,0,0, ,0,0, 
2023/24,S08000026, ,18-24 years,Male,SMR04, ,0,0, ,0,0, 
2023/24,S08000026, ,18-24 years,Female,SMR04, ,0,0, ,0,0, 
2023/24,S08000026, ,25-39 years,Male,SMR04, ,5,242.84, ,5,242.84, 
2023/24,S08000026, ,25-39 years,Female,SMR04, ,5,252.14, ,5,252.14, 
2023/24,S08000026, ,40-64 years,Male,SMR04, ,0,0, ,0,0, 
2023/24,S08000026, ,40-64 years,Female,SMR04, ,5,126.77, ,5,126.77, 
2023/24,S08000026, ,65plus years,Male,SMR04, ,0,0, ,0,0, 
2023/24,S08000026, ,65plus years,Female,SMR04, ,0,0, ,0,0, 
2023/24,S08000028, ,0-17 years,Male,SMR04, ,0,0, ,0,0, 
2023/24,S08000028, ,0-17 years,Female,SMR04, ,0,0, ,0,0, 
2023/24,S08000028, ,18-24 years,Male,SMR04, ,5,679.35, ,0,0, 
2023/24,S08000028, ,18-24 years,Female,SMR04, ,0,0, ,0,0, 
2023/24,S08000028, ,25-39 years,Male,SMR04, ,5,276.55, ,5,276.55, 
2023/24,S08000028, ,25-39 years,Female,SMR04, ,5,271.74, ,5,271.74, 
2023/24,S08000028, ,40-64 years,Male,SMR04, ,10,210.04, ,10,210.04, 
2023/24,S08000028, ,40-64 years,Female,SMR04, ,5,104.6, ,5,104.6, 
2023/24,S08000028, ,65plus years,Male,SMR04, ,5,152.72, ,5,152.72, 
2023/24,S08000028, ,65plus years,Female,SMR04, ,15,397.67, ,10,265.11, 
2023/24,S08000029, ,0-17 years,Male,SMR04, ,10,28.01, ,5,14, 
2023/24,S08000029, ,0-17 years,Female,SMR04, ,30,88.4, ,15,44.2, 
2023/24,S08000029, ,18-24 years,Male,SMR04, ,50,307.52, ,35,215.27, 
2023/24,S08000029, ,18-24 years,Female,SMR04, ,40,243.86, ,20,121.93, 
2023/24,S08000029, ,25-39 years,Male,SMR04, ,185,599.97, ,120,389.17, 
2023/24,S08000029, ,25-39 years,Female,SMR04, ,185,561.44, ,105,318.65, 
2023/24,S08000029, ,40-64 years,Male,SMR04, ,275,454.91, ,170,281.21, 
2023/24,S08000029, ,40-64 years,Female,SMR04, ,265,408.4, ,165,254.28, 
2023/24,S08000029, ,65plus years,Male,SMR04, ,195,522.77, ,115,308.3, 
2023/24,S08000029, ,65plus years,Female,SMR04, ,215,483.37, ,130,292.27, 
2023/24,S08000030, ,0-17 years,Male,SMR04, ,5,12.94, ,5,12.94, 
2023/24,S08000030, ,0-17 years,Female,SMR04, ,20,54.74, ,15,41.05, 
2023/24,S08000030, ,18-24 years,Male,SMR04, ,60,329.54, ,50,274.62, 
2023/24,S08000030, ,18-24 years,Female,SMR04, ,100,557.29, ,50,278.64, 
2023/24,S08000030, ,25-39 years,Male,SMR04, ,265,713.34, ,195,524.91, 
2023/24,S08000030, ,25-39 years,Female,SMR04, ,205,529.48, ,135,348.68, 
2023/24,S08000030, ,40-64 years,Male,SMR04, ,350,531.92, ,275,417.94, 
2023/24,S08000030, ,40-64 years,Female,SMR04, ,285,405.35, ,210,298.68, 
2023/24,S08000030, ,65plus years,Male,SMR04, ,145,333.83, ,120,276.27, 
2023/24,S08000030, ,65plus years,Female,SMR04, ,180,352.64, ,160,313.46, 
2023/24,S08000031, ,0-17 years,Male,SMR04, ,30,26.82, ,15,13.41, 
2023/24,S08000031, ,0-17 years,Female,SMR04, ,80,75.17, ,55,51.68, 
2023/24,S08000031, ,18-24 years,Male,SMR04, ,190,329.06, ,115,199.17, 
2023/24,S08000031, ,18-24 years,Female,SMR04, ,285,490.31, ,105,180.64, 
2023/24,S08000031, ,25-39 years,Male,SMR04, ,670,505.44, ,435,328.16, 
2023/24,S08000031, ,25-39 years,Female,SMR04, ,670,498.96, ,350,260.65, 
2023/24,S08000031, ,40-64 years,Male,SMR04, ,1315,709.01, ,835,450.21, 
2023/24,S08000031, ,40-64 years,Female,SMR04, ,915,465.29, ,565,287.31, 
2023/24,S08000031, ,65plus years,Male,SMR04, ,515,550.62, ,310,331.44, 
2023/24,S08000031, ,65plus years,Female,SMR04, ,450,385.29, ,295,252.58, 
2023/24,S08000032, ,0-17 years,Male,SMR04, ,10,14.9, ,5,7.45, 
2023/24,S08000032, ,0-17 years,Female,SMR04, ,65,101.48, ,30,46.84, 
